channel,start_time,stop_time,label,confidence
TERM,1,394,0,0.6278882772899501
TERM,395,858,0,0.6278882772899501
TERM,859,906,0,0.6278882772899501
TERM,907,1098,0,0.6278882772899501
TERM,1099,1220,0,0.6278882772899501
TERM,1221,1503,0,0.6278882772899501
TERM,1504,1714,0,0.6278882772899501
TERM,1715,2144,0,0.6278882772899501
TERM,2145,2425,0,0.6278882772899501
TERM,2426,2832,0,0.6278882772899501
TERM,2833,3196,0,0.6278882772899501
TERM,3197,3592,0,0.6278882772899501
TERM,3593,3627,0,0.6278882772899501
TERM,3628,3757,0,0.6278882772899501
TERM,3758,4208,0,0.6278882772899501
TERM,4209,4380,0,0.6278882772899501
TERM,4381,4606,0,0.6278882772899501
TERM,4607,5024,0,0.6278882772899501
TERM,5025,5254,0,0.6278882772899501
TERM,5255,5321,0,0.6278882772899501
TERM,5322,5645,0,0.6278882772899501
TERM,5646,6086,0,0.6278882772899501
TERM,6087,6314,0,0.6278882772899501
TERM,6315,6761,0,0.6278882772899501
TERM,6762,6911,0,0.6278882772899501
TERM,6912,7144,0,0.6278882772899501
