channel,start_time,stop_time,label,confidence
TERM,1,23,0,0.5091117661976411
TERM,24,293,0,0.5091117661976411
TERM,294,489,0,0.5091117661976411
TERM,490,844,0,0.5091117661976411
TERM,845,895,0,0.5091117661976411
TERM,896,1185,0,0.5091117661976411
TERM,1186,1309,0,0.5091117661976411
TERM,1310,1616,0,0.5091117661976411
TERM,1617,1730,0,0.5091117661976411
TERM,1731,2193,0,0.5091117661976411
TERM,2194,2473,0,0.5091117661976411
TERM,2474,2906,0,0.5091117661976411
TERM,2907,2985,0,0.5091117661976411
TERM,2986,3258,0,0.5091117661976411
TERM,3259,3537,0,0.5091117661976411
TERM,3538,3935,0,0.5091117661976411
TERM,3936,4216,0,0.5091117661976411
TERM,4217,4634,0,0.5091117661976411
TERM,4635,4707,0,0.5091117661976411
TERM,4708,5200,0,0.5091117661976411
TERM,5201,5238,0,0.5091117661976411
TERM,5239,5551,0,0.5091117661976411
TERM,5552,5711,0,0.5091117661976411
TERM,5712,5992,0,0.5091117661976411
TERM,5993,6204,0,0.5091117661976411
TERM,6205,6347,0,0.5091117661976411
TERM,6348,6489,0,0.5091117661976411
TERM,6490,6719,0,0.5091117661976411
TERM,6720,6914,0,0.5091117661976411
TERM,6915,7027,0,0.5091117661976411
TERM,7028,7253,0,0.5091117661976411
TERM,7254,7492,0,0.5091117661976411
TERM,7493,7831,0,0.5091117661976411
TERM,7832,8060,0,0.5091117661976411
TERM,8061,8340,0,0.5091117661976411
TERM,8341,8550,0,0.5091117661976411
TERM,8551,8657,0,0.5091117661976411
TERM,8658,9037,0,0.5091117661976411
TERM,9038,9096,0,0.5091117661976411
TERM,9097,9424,0,0.5091117661976411
TERM,9425,9651,0,0.5091117661976411
TERM,9652,10035,0,0.5091117661976411
TERM,10036,10329,0,0.5091117661976411
TERM,10330,10567,0,0.5091117661976411
TERM,10568,10617,0,0.5091117661976411
TERM,10618,11112,0,0.5091117661976411
TERM,11113,11583,0,0.5091117661976411
TERM,11584,11943,0,0.5091117661976411
TERM,11944,12127,0,0.5091117661976411
TERM,12128,12448,0,0.5091117661976411
TERM,12449,12879,0,0.5091117661976411
TERM,12880,12976,0,0.5091117661976411
TERM,12977,13140,0,0.5091117661976411
TERM,13141,13455,0,0.5091117661976411
TERM,13456,13760,0,0.5091117661976411
TERM,13761,13810,0,0.5091117661976411
TERM,13811,14185,0,0.5091117661976411
TERM,14186,14647,0,0.5091117661976411
TERM,14648,14707,0,0.5091117661976411
TERM,14708,14825,0,0.5091117661976411
TERM,14826,15110,0,0.5091117661976411
TERM,15111,15221,0,0.5091117661976411
TERM,15222,15694,0,0.5091117661976411
TERM,15695,15727,0,0.5091117661976411
TERM,15728,15978,0,0.5091117661976411
TERM,15979,16270,0,0.5091117661976411
TERM,16271,16521,0,0.5091117661976411
TERM,16522,16736,0,0.5091117661976411
TERM,16737,17203,0,0.5091117661976411
TERM,17204,17624,0,0.5091117661976411
TERM,17625,17797,0,0.5091117661976411
TERM,17798,18252,0,0.5091117661976411
TERM,18253,18526,0,0.5091117661976411
TERM,18527,18545,0,0.5091117661976411
TERM,18546,18686,0,0.5091117661976411
TERM,18687,18765,0,0.5091117661976411
TERM,18766,19111,0,0.5091117661976411
TERM,19112,19321,0,0.5091117661976411
TERM,19322,19383,0,0.5091117661976411
TERM,19384,19424,0,0.5091117661976411
TERM,19425,19531,0,0.5091117661976411
TERM,19532,19911,0,0.5091117661976411
TERM,19912,20208,0,0.5091117661976411
TERM,20209,20444,0,0.5091117661976411
TERM,20445,20745,0,0.5091117661976411
TERM,20746,20849,0,0.5091117661976411
TERM,20850,21010,0,0.5091117661976411
TERM,21011,21201,0,0.5091117661976411
TERM,21202,21502,0,0.5091117661976411
TERM,21503,21636,0,0.5091117661976411
TERM,21637,21775,0,0.5091117661976411
TERM,21776,22114,0,0.5091117661976411
TERM,22115,22596,0,0.5091117661976411
TERM,22597,22613,0,0.5091117661976411
TERM,22614,22669,0,0.5091117661976411
TERM,22670,23049,0,0.5091117661976411
