# fname = f009357.csv
#  num_bckg events = 80
#  num_sig events = 8
# 0: class: 0, dur: 74 start: 1, stop = 74
# 1: class: 0, dur: 345 start: 75, stop = 419
# 2: class: 0, dur: 391 start: 420, stop = 810
# 3: class: 0, dur: 482 start: 811, stop = 1292
# 4: class: 0, dur: 211 start: 1293, stop = 1503
# 5: class: 0, dur: 289 start: 1504, stop = 1792
# 6: class: 0, dur: 12 start: 1793, stop = 1804
# 7: class: 0, dur: 130 start: 1805, stop = 1934
# 8: class: 0, dur: 262 start: 1935, stop = 2196
# 9: class: 3, dur: 137 start: 2197, stop = 2333
# 10: class: 0, dur: 390 start: 2334, stop = 2723
# 11: class: 0, dur: 418 start: 2724, stop = 3141
# 12: class: 0, dur: 27 start: 3142, stop = 3168
# 13: class: 0, dur: 240 start: 3169, stop = 3408
# 14: class: 0, dur: 251 start: 3409, stop = 3659
# 15: class: 0, dur: 328 start: 3660, stop = 3987
# 16: class: 0, dur: 457 start: 3988, stop = 4444
# 17: class: 0, dur: 207 start: 4445, stop = 4651
# 18: class: 0, dur: 272 start: 4652, stop = 4923
# 19: class: 0, dur: 362 start: 4924, stop = 5285
# 20: class: 0, dur: 304 start: 5286, stop = 5589
# 21: class: 0, dur: 347 start: 5590, stop = 5936
# 22: class: 0, dur: 127 start: 5937, stop = 6063
# 23: class: 0, dur: 195 start: 6064, stop = 6258
# 24: class: 0, dur: 108 start: 6259, stop = 6366
# 25: class: 0, dur: 428 start: 6367, stop = 6794
# 26: class: 0, dur: 498 start: 6795, stop = 7292
# 27: class: 0, dur: 234 start: 7293, stop = 7526
# 28: class: 2, dur: 195 start: 7527, stop = 7721
# 29: class: 0, dur: 283 start: 7722, stop = 8004
# 30: class: 0, dur: 220 start: 8005, stop = 8224
# 31: class: 0, dur: 179 start: 8225, stop = 8403
# 32: class: 0, dur: 338 start: 8404, stop = 8741
# 33: class: 0, dur: 245 start: 8742, stop = 8986
# 34: class: 0, dur: 221 start: 8987, stop = 9207
# 35: class: 0, dur: 259 start: 9208, stop = 9466
# 36: class: 0, dur: 448 start: 9467, stop = 9914
# 37: class: 0, dur: 228 start: 9915, stop = 10142
# 38: class: 0, dur: 418 start: 10143, stop = 10560
# 39: class: 0, dur: 155 start: 10561, stop = 10715
# 40: class: 0, dur: 71 start: 10716, stop = 10786
# 41: class: 0, dur: 162 start: 10787, stop = 10948
# 42: class: 0, dur: 167 start: 10949, stop = 11115
# 43: class: 0, dur: 489 start: 11116, stop = 11604
# 44: class: 0, dur: 192 start: 11605, stop = 11796
# 45: class: 2, dur: 76 start: 11797, stop = 11872
# 46: class: 0, dur: 160 start: 11873, stop = 12032
# 47: class: 0, dur: 147 start: 12033, stop = 12179
# 48: class: 0, dur: 231 start: 12180, stop = 12410
# 49: class: 0, dur: 457 start: 12411, stop = 12867
# 50: class: 0, dur: 228 start: 12868, stop = 13095
# 51: class: 0, dur: 213 start: 13096, stop = 13308
# 52: class: 0, dur: 370 start: 13309, stop = 13678
# 53: class: 0, dur: 288 start: 13679, stop = 13966
# 54: class: 0, dur: 407 start: 13967, stop = 14373
# 55: class: 0, dur: 111 start: 14374, stop = 14484
# 56: class: 0, dur: 47 start: 14485, stop = 14531
# 57: class: 0, dur: 270 start: 14532, stop = 14801
# 58: class: 0, dur: 379 start: 14802, stop = 15180
# 59: class: 0, dur: 21 start: 15181, stop = 15201
# 60: class: 0, dur: 34 start: 15202, stop = 15235
# 61: class: 0, dur: 101 start: 15236, stop = 15336
# 62: class: 0, dur: 259 start: 15337, stop = 15595
# 63: class: 3, dur: 414 start: 15596, stop = 16009
# 64: class: 0, dur: 277 start: 16010, stop = 16286
# 65: class: 0, dur: 496 start: 16287, stop = 16782
# 66: class: 0, dur: 272 start: 16783, stop = 17054
# 67: class: 1, dur: 82 start: 17055, stop = 17136
# 68: class: 1, dur: 193 start: 17137, stop = 17329
# 69: class: 0, dur: 376 start: 17330, stop = 17705
# 70: class: 0, dur: 471 start: 17706, stop = 18176
# 71: class: 2, dur: 339 start: 18177, stop = 18515
# 72: class: 0, dur: 135 start: 18516, stop = 18650
# 73: class: 0, dur: 318 start: 18651, stop = 18968
# 74: class: 0, dur: 123 start: 18969, stop = 19091
# 75: class: 0, dur: 138 start: 19092, stop = 19229
# 76: class: 0, dur: 392 start: 19230, stop = 19621
# 77: class: 0, dur: 412 start: 19622, stop = 20033
# 78: class: 0, dur: 370 start: 20034, stop = 20403
# 79: class: 0, dur: 317 start: 20404, stop = 20720
# 80: class: 0, dur: 133 start: 20721, stop = 20853
# 81: class: 0, dur: 493 start: 20854, stop = 21346
# 82: class: 0, dur: 450 start: 21347, stop = 21796
# 83: class: 4, dur: 406 start: 21797, stop = 22202
# 84: class: 0, dur: 310 start: 22203, stop = 22512
# 85: class: 0, dur: 407 start: 22513, stop = 22919
# 86: class: 0, dur: 76 start: 22920, stop = 22995
# 87: class: 0, dur: 363 start: 22996, stop = 23358
#------------
1,-0.921854
2,-0.873068
3,0.122185
4,0.236080
5,0.262526
6,0.442929
7,0.490804
8,-0.761482
9,-0.459329
10,0.334725
11,0.634697
12,0.731396
13,0.722049
14,-0.022167
15,1.030842
16,1.095731
17,0.275857
18,0.796170
19,0.591729
20,0.436678
21,-0.065470
22,-1.671435
23,0.643776
24,-0.227398
25,-0.489611
26,-0.776441
27,-1.663298
28,-0.597154
29,0.203647
30,0.010608
31,-1.182560
32,-0.315931
33,-1.195209
34,-0.731149
35,0.085999
36,1.372374
37,1.384277
38,-2.147171
39,-0.405986
40,-1.385498
41,0.828303
42,1.801053
43,0.672168
44,-0.042570
45,0.899259
46,-1.135362
47,0.321984
48,1.884037
49,-1.023266
50,-0.098301
51,-1.084216
52,-1.517457
53,0.512349
54,2.835289
55,1.916162
56,0.801530
57,0.794825
58,0.392428
59,1.143156
60,-0.264216
61,-1.017695
62,-0.884430
63,0.963139
64,-0.466485
65,-0.120029
66,0.852908
67,1.234065
68,1.467849
69,0.315263
70,1.952169
71,-0.728198
72,-0.741024
73,-1.455522
74,0.522474
75,-0.025523
76,0.482896
77,1.760031
78,-0.126609
79,0.576853
80,0.120218
81,2.299194
82,1.414228
83,1.208054
84,0.630322
85,0.737155
86,0.622457
87,-1.000084
88,0.653679
89,1.420370
90,0.771537
91,0.807624
92,1.369795
93,1.062576
94,-1.343629
95,0.989944
96,0.592597
97,1.716891
98,0.898913
99,0.456104
100,0.111256
101,0.225268
102,1.046854
103,0.507730
104,1.035925
105,1.110510
106,0.716878
107,0.987713
108,-1.399095
109,1.417881
110,-0.068454
111,-0.628555
112,0.829966
113,0.235403
114,0.274253
115,-1.764202
116,-0.286279
117,1.103255
118,-0.075851
119,-1.410513
120,-2.233831
121,-1.346368
122,0.020027
123,-2.024121
124,0.306613
125,-1.234890
126,-1.260249
127,-0.090640
128,1.242290
129,0.705725
130,1.177156
131,0.250022
132,-1.009556
133,-1.048970
134,-0.658839
135,-2.388755
136,-0.551378
137,1.384802
138,1.019759
139,-2.146224
140,-0.675474
141,-2.034413
142,-1.308624
143,-1.579523
144,-0.455950
145,1.258088
146,0.775965
147,-1.104699
148,-0.163632
149,0.885317
150,-1.954262
151,-0.859177
152,0.470561
153,0.957046
154,1.616309
155,-0.829231
156,-0.105736
157,1.575198
158,0.773612
159,1.360295
160,0.494988
161,0.327571
162,0.949619
163,-1.288031
164,-0.250211
165,0.949709
166,-0.837618
167,0.220600
168,-0.420221
169,-0.532366
170,1.013697
171,-0.143553
172,0.165028
173,0.467213
174,1.119620
175,0.223897
176,-1.086091
177,-1.305310
178,-0.151168
179,-2.518085
180,0.134592
181,0.627290
182,0.892731
183,1.448232
184,2.106677
185,1.276137
186,1.933242
187,3.134786
188,1.133509
189,0.325606
190,-0.516865
191,0.590401
192,-0.238356
193,0.337687
194,-0.125056
195,2.691269
196,0.706531
197,2.484144
198,1.726495
199,-0.363087
200,1.002187
201,1.809298
202,0.093255
203,1.593972
204,-0.078792
205,0.680307
206,-0.240241
207,-0.401342
208,-0.566893
209,-0.458308
210,-0.836701
211,1.177858
212,1.566660
213,0.984985
214,0.557279
215,0.156203
216,0.737898
217,1.562872
218,-0.549570
219,-0.265842
220,-1.479563
221,-0.271538
222,-0.601110
223,-1.038938
224,-0.282790
225,-1.868883
226,-2.193121
227,0.651826
228,0.846442
229,-0.258223
230,-0.753020
231,-1.004727
232,-0.163414
233,1.344937
234,1.011873
235,0.658104
236,-0.589900
237,0.672227
238,0.329635
239,0.161583
240,-0.048767
241,2.172867
242,1.793420
243,-0.211995
244,-0.845731
245,-0.742715
246,-1.251617
247,-0.808121
248,1.043558
249,-0.512623
250,-1.490155
251,-0.655585
252,0.660813
253,0.121606
254,-0.820110
255,0.640548
256,-0.354409
257,-1.038978
258,0.837328
259,-0.124961
260,-0.015996
261,-1.267163
262,-0.550756
263,0.418796
264,-0.291540
265,-0.550411
266,-0.701741
267,-1.025965
268,-0.551717
269,0.034110
270,0.588061
271,0.287739
272,-0.146484
273,1.088890
274,0.324434
275,1.882405
276,-0.215440
277,1.392666
278,-0.123855
279,0.057640
280,-0.011128
281,0.689936
282,0.657684
283,-0.569427
284,0.427197
285,2.565815
286,0.595773
287,-0.310357
288,0.840628
289,0.302939
290,0.249598
291,1.141518
292,0.083873
293,-0.350880
294,-0.451820
295,-1.649998
296,-0.663912
297,2.529642
298,1.451365
299,-0.290071
300,1.122491
301,-0.589833
302,0.692579
303,0.423572
304,-0.086891
305,-0.946464
306,0.333637
307,1.926236
308,0.367790
309,0.532799
310,0.326392
311,-1.893754
312,-0.411503
313,0.770289
314,0.527279
315,0.323989
316,-1.461404
317,-0.390868
318,-0.508954
319,1.264374
320,-0.507475
321,-0.297292
322,-1.096838
323,-0.520944
324,-0.854034
325,1.237531
326,0.047850
327,-1.355293
328,-0.666415
329,1.948510
330,1.256587
331,1.429541
332,0.183847
333,-1.033138
334,-1.435051
335,0.241686
