channel,start_time,stop_time,label,confidence
TERM,1,183,0,0.7131191018291739
TERM,184,436,0,0.7131191018291739
TERM,437,901,0,0.7131191018291739
TERM,902,1039,0,0.7131191018291739
TERM,1040,1291,0,0.7131191018291739
TERM,1292,1644,0,0.7131191018291739
TERM,1645,1793,0,0.7131191018291739
TERM,1794,2049,0,0.7131191018291739
TERM,2050,2324,0,0.7131191018291739
TERM,2325,2777,0,0.7131191018291739
TERM,2778,3146,0,0.7131191018291739
TERM,3147,3179,0,0.7131191018291739
TERM,3180,3432,0,0.7131191018291739
TERM,3433,3911,0,0.7131191018291739
TERM,3912,4287,0,0.7131191018291739
TERM,4288,4369,0,0.7131191018291739
TERM,4370,4691,0,0.7131191018291739
TERM,4692,4706,0,0.7131191018291739
TERM,4707,4775,0,0.7131191018291739
TERM,4776,4811,0,0.7131191018291739
TERM,4812,4854,0,0.7131191018291739
TERM,4855,5103,0,0.7131191018291739
TERM,5104,5286,0,0.7131191018291739
TERM,5287,5417,0,0.7131191018291739
TERM,5418,5465,0,0.7131191018291739
TERM,5466,5909,0,0.7131191018291739
TERM,5910,5935,0,0.7131191018291739
TERM,5936,6073,0,0.7131191018291739
TERM,6074,6408,0,0.7131191018291739
TERM,6409,6668,0,0.7131191018291739
TERM,6669,6689,0,0.7131191018291739
TERM,6690,7150,0,0.7131191018291739
TERM,7151,7184,0,0.7131191018291739
TERM,7185,7491,0,0.7131191018291739
TERM,7492,7727,0,0.7131191018291739
TERM,7728,7912,0,0.7131191018291739
TERM,7913,8078,0,0.7131191018291739
TERM,8079,8283,0,0.7131191018291739
TERM,8284,8324,0,0.7131191018291739
TERM,8325,8393,0,0.7131191018291739
TERM,8394,8714,0,0.7131191018291739
TERM,8715,8845,0,0.7131191018291739
TERM,8846,8874,0,0.7131191018291739
TERM,8875,9070,0,0.7131191018291739
TERM,9071,9402,0,0.7131191018291739
TERM,9403,9829,0,0.7131191018291739
TERM,9830,10038,0,0.7131191018291739
TERM,10039,10224,0,0.7131191018291739
TERM,10225,10473,0,0.7131191018291739
TERM,10474,10512,0,0.7131191018291739
TERM,10513,10974,0,0.7131191018291739
TERM,10975,10985,0,0.7131191018291739
TERM,10986,11425,0,0.7131191018291739
TERM,11426,11660,0,0.7131191018291739
TERM,11661,11702,0,0.7131191018291739
TERM,11703,12010,0,0.7131191018291739
TERM,12011,12344,0,0.7131191018291739
TERM,12345,12593,0,0.7131191018291739
TERM,12594,12747,0,0.7131191018291739
TERM,12748,12926,0,0.7131191018291739
TERM,12927,13206,0,0.7131191018291739
TERM,13207,13653,0,0.7131191018291739
TERM,13654,13998,0,0.7131191018291739
TERM,13999,14217,0,0.7131191018291739
TERM,14218,14421,0,0.7131191018291739
TERM,14422,14468,0,0.7131191018291739
TERM,14469,14913,0,0.7131191018291739
TERM,14914,15181,0,0.7131191018291739
TERM,15182,15668,0,0.7131191018291739
TERM,15669,15887,0,0.7131191018291739
TERM,15888,16000,0,0.7131191018291739
TERM,16001,16395,0,0.7131191018291739
TERM,16396,16586,0,0.7131191018291739
TERM,16587,16738,0,0.7131191018291739
TERM,16739,17211,0,0.7131191018291739
TERM,17212,17556,0,0.7131191018291739
TERM,17557,17720,0,0.7131191018291739
TERM,17721,18164,0,0.7131191018291739
TERM,18165,18190,0,0.7131191018291739
TERM,18191,18617,0,0.7131191018291739
TERM,18618,18936,0,0.7131191018291739
TERM,18937,19388,0,0.7131191018291739
TERM,19389,19567,0,0.7131191018291739
TERM,19568,19867,0,0.7131191018291739
