channel,start_time,stop_time,label,confidence
TERM,1,361,0,0.7332916296665777
TERM,362,503,0,0.7332916296665777
TERM,504,662,0,0.7332916296665777
TERM,663,1062,0,0.7332916296665777
TERM,1063,1318,0,0.7332916296665777
TERM,1319,1665,0,0.7332916296665777
TERM,1666,1820,0,0.7332916296665777
TERM,1821,2058,0,0.7332916296665777
TERM,2059,2134,0,0.7332916296665777
TERM,2135,2242,0,0.7332916296665777
TERM,2243,2352,0,0.7332916296665777
TERM,2353,2819,0,0.7332916296665777
TERM,2820,3037,0,0.7332916296665777
TERM,3038,3048,0,0.7332916296665777
TERM,3049,3277,0,0.7332916296665777
TERM,3278,3554,0,0.7332916296665777
TERM,3555,3690,0,0.7332916296665777
TERM,3691,4004,0,0.7332916296665777
TERM,4005,4474,0,0.7332916296665777
TERM,4475,4825,0,0.7332916296665777
TERM,4826,5076,0,0.7332916296665777
TERM,5077,5157,0,0.7332916296665777
TERM,5158,5265,0,0.7332916296665777
TERM,5266,5326,0,0.7332916296665777
TERM,5327,5770,0,0.7332916296665777
TERM,5771,5913,0,0.7332916296665777
TERM,5914,5998,0,0.7332916296665777
TERM,5999,6199,0,0.7332916296665777
TERM,6200,6401,0,0.7332916296665777
TERM,6402,6813,0,0.7332916296665777
TERM,6814,7176,0,0.7332916296665777
TERM,7177,7599,0,0.7332916296665777
TERM,7600,7927,0,0.7332916296665777
TERM,7928,8098,0,0.7332916296665777
TERM,8099,8299,0,0.7332916296665777
TERM,8300,8430,0,0.7332916296665777
TERM,8431,8514,0,0.7332916296665777
TERM,8515,8641,0,0.7332916296665777
TERM,8642,9042,0,0.7332916296665777
TERM,9043,9140,0,0.7332916296665777
TERM,9141,9600,0,0.7332916296665777
TERM,9601,9957,0,0.7332916296665777
TERM,9958,10074,0,0.7332916296665777
TERM,10075,10180,0,0.7332916296665777
TERM,10181,10620,0,0.7332916296665777
TERM,10621,10630,0,0.7332916296665777
TERM,10631,10675,0,0.7332916296665777
TERM,10676,11007,0,0.7332916296665777
TERM,11008,11237,0,0.7332916296665777
TERM,11238,11283,0,0.7332916296665777
TERM,11284,11372,0,0.7332916296665777
TERM,11373,11538,0,0.7332916296665777
TERM,11539,11623,0,0.7332916296665777
TERM,11624,11860,0,0.7332916296665777
TERM,11861,12294,0,0.7332916296665777
TERM,12295,12453,0,0.7332916296665777
TERM,12454,12649,0,0.7332916296665777
TERM,12650,12961,0,0.7332916296665777
TERM,12962,13331,0,0.7332916296665777
TERM,13332,13740,0,0.7332916296665777
TERM,13741,13937,0,0.7332916296665777
TERM,13938,14066,0,0.7332916296665777
TERM,14067,14548,0,0.7332916296665777
TERM,14549,14789,0,0.7332916296665777
TERM,14790,14966,0,0.7332916296665777
TERM,14967,15172,0,0.7332916296665777
TERM,15173,15502,0,0.7332916296665777
TERM,15503,15573,0,0.7332916296665777
TERM,15574,15644,0,0.7332916296665777
TERM,15645,15914,0,0.7332916296665777
