channel,start_time,stop_time,label,confidence
TERM,1,369,0,0.6050915944823785
TERM,370,792,0,0.6050915944823785
TERM,793,915,0,0.6050915944823785
TERM,916,1006,0,0.6050915944823785
TERM,1007,1383,0,0.6050915944823785
TERM,1384,1594,0,0.6050915944823785
TERM,1595,1654,0,0.6050915944823785
TERM,1655,2050,0,0.6050915944823785
TERM,2051,2539,0,0.6050915944823785
TERM,2540,2588,0,0.6050915944823785
TERM,2589,2985,0,0.6050915944823785
TERM,2986,3383,0,0.6050915944823785
TERM,3384,3418,0,0.6050915944823785
TERM,3419,3588,0,0.6050915944823785
TERM,3589,3791,0,0.6050915944823785
TERM,3792,4058,0,0.6050915944823785
TERM,4059,4270,0,0.6050915944823785
TERM,4271,4601,0,0.6050915944823785
TERM,4602,4708,0,0.6050915944823785
TERM,4709,4759,0,0.6050915944823785
TERM,4760,4910,0,0.6050915944823785
TERM,4911,4993,0,0.6050915944823785
TERM,4994,5468,0,0.6050915944823785
TERM,5469,5938,0,0.6050915944823785
TERM,5939,6163,0,0.6050915944823785
TERM,6164,6427,0,0.6050915944823785
TERM,6428,6839,0,0.6050915944823785
TERM,6840,6968,0,0.6050915944823785
TERM,6969,7181,0,0.6050915944823785
TERM,7182,7637,0,0.6050915944823785
TERM,7638,7754,0,0.6050915944823785
TERM,7755,8219,0,0.6050915944823785
TERM,8220,8659,0,0.6050915944823785
TERM,8660,8806,0,0.6050915944823785
TERM,8807,9194,0,0.6050915944823785
TERM,9195,9559,0,0.6050915944823785
TERM,9560,9691,0,0.6050915944823785
TERM,9692,10191,0,0.6050915944823785
TERM,10192,10222,0,0.6050915944823785
TERM,10223,10336,0,0.6050915944823785
TERM,10337,10572,0,0.6050915944823785
TERM,10573,11072,0,0.6050915944823785
TERM,11073,11532,0,0.6050915944823785
TERM,11533,11653,0,0.6050915944823785
TERM,11654,11708,0,0.6050915944823785
TERM,11709,11955,0,0.6050915944823785
TERM,11956,12230,0,0.6050915944823785
TERM,12231,12639,0,0.6050915944823785
TERM,12640,13004,0,0.6050915944823785
TERM,13005,13218,0,0.6050915944823785
TERM,13219,13639,0,0.6050915944823785
TERM,13640,13903,0,0.6050915944823785
TERM,13904,14268,0,0.6050915944823785
TERM,14269,14675,0,0.6050915944823785
TERM,14676,14873,0,0.6050915944823785
TERM,14874,15048,0,0.6050915944823785
TERM,15049,15257,0,0.6050915944823785
TERM,15258,15700,0,0.6050915944823785
TERM,15701,16179,0,0.6050915944823785
TERM,16180,16657,0,0.6050915944823785
TERM,16658,16727,0,0.6050915944823785
TERM,16728,16818,0,0.6050915944823785
TERM,16819,16849,0,0.6050915944823785
TERM,16850,16904,0,0.6050915944823785
TERM,16905,17058,0,0.6050915944823785
TERM,17059,17468,0,0.6050915944823785
TERM,17469,17809,0,0.6050915944823785
TERM,17810,17874,0,0.6050915944823785
TERM,17875,17903,0,0.6050915944823785
TERM,17904,18318,0,0.6050915944823785
TERM,18319,18543,0,0.6050915944823785
TERM,18544,18768,0,0.6050915944823785
TERM,18769,19042,0,0.6050915944823785
TERM,19043,19198,0,0.6050915944823785
TERM,19199,19626,0,0.6050915944823785
TERM,19627,19898,0,0.6050915944823785
TERM,19899,20340,0,0.6050915944823785
TERM,20341,20583,0,0.6050915944823785
TERM,20584,20741,0,0.6050915944823785
TERM,20742,21136,0,0.6050915944823785
TERM,21137,21221,0,0.6050915944823785
TERM,21222,21459,0,0.6050915944823785
TERM,21460,21776,0,0.6050915944823785
TERM,21777,22006,0,0.6050915944823785
TERM,22007,22322,0,0.6050915944823785
TERM,22323,22709,0,0.6050915944823785
TERM,22710,23184,0,0.6050915944823785
TERM,23185,23449,0,0.6050915944823785
TERM,23450,23662,0,0.6050915944823785
TERM,23663,23865,0,0.6050915944823785
TERM,23866,24338,0,0.6050915944823785
TERM,24339,24584,0,0.6050915944823785
TERM,24585,24644,0,0.6050915944823785
TERM,24645,25004,0,0.6050915944823785
TERM,25005,25276,0,0.6050915944823785
TERM,25277,25514,0,0.6050915944823785
TERM,25515,25535,0,0.6050915944823785
TERM,25536,25942,0,0.6050915944823785
TERM,25943,26302,0,0.6050915944823785
TERM,26303,26515,0,0.6050915944823785
TERM,26516,26821,0,0.6050915944823785
TERM,26822,27174,0,0.6050915944823785
TERM,27175,27206,0,0.6050915944823785
TERM,27207,27490,0,0.6050915944823785
TERM,27491,27879,0,0.6050915944823785
TERM,27880,28186,0,0.6050915944823785
TERM,28187,28506,0,0.6050915944823785
TERM,28507,28916,0,0.6050915944823785
TERM,28917,29001,0,0.6050915944823785
TERM,29002,29014,0,0.6050915944823785
TERM,29015,29498,0,0.6050915944823785
TERM,29499,29593,0,0.6050915944823785
TERM,29594,29630,0,0.6050915944823785
TERM,29631,29762,0,0.6050915944823785
TERM,29763,29991,0,0.6050915944823785
TERM,29992,30178,0,0.6050915944823785
TERM,30179,30499,0,0.6050915944823785
TERM,30500,30906,0,0.6050915944823785
TERM,30907,31282,0,0.6050915944823785
TERM,31283,31517,0,0.6050915944823785
TERM,31518,31932,0,0.6050915944823785
TERM,31933,32183,0,0.6050915944823785
TERM,32184,32459,0,0.6050915944823785
TERM,32460,32737,0,0.6050915944823785
TERM,32738,32998,0,0.6050915944823785
TERM,32999,33403,0,0.6050915944823785
