channel,start_time,stop_time,label,confidence
TERM,1,117,0,0.8196098900795259
TERM,118,244,0,0.8196098900795259
TERM,245,700,0,0.8196098900795259
TERM,701,882,0,0.8196098900795259
TERM,883,1346,0,0.8196098900795259
TERM,1347,1408,0,0.8196098900795259
TERM,1409,1779,0,0.8196098900795259
TERM,1780,1867,0,0.8196098900795259
TERM,1868,1880,0,0.8196098900795259
TERM,1881,1941,0,0.8196098900795259
TERM,1942,1958,0,0.8196098900795259
TERM,1959,2357,0,0.8196098900795259
TERM,2358,2470,0,0.8196098900795259
TERM,2471,2884,0,0.8196098900795259
TERM,2885,2956,0,0.8196098900795259
TERM,2957,3154,0,0.8196098900795259
TERM,3155,3621,0,0.8196098900795259
TERM,3622,3662,0,0.8196098900795259
TERM,3663,3844,0,0.8196098900795259
TERM,3845,3898,0,0.8196098900795259
TERM,3899,4348,0,0.8196098900795259
TERM,4349,4723,0,0.8196098900795259
TERM,4724,4832,0,0.8196098900795259
TERM,4833,5151,0,0.8196098900795259
TERM,5152,5442,0,0.8196098900795259
TERM,5443,5633,0,0.8196098900795259
TERM,5634,6091,0,0.8196098900795259
TERM,6092,6559,0,0.8196098900795259
TERM,6560,6701,0,0.8196098900795259
TERM,6702,6981,0,0.8196098900795259
