channel,start_time,stop_time,label,confidence
TERM,1,17,0,0.7048609293260818
TERM,18,103,0,0.7048609293260818
TERM,104,118,0,0.7048609293260818
TERM,119,593,0,0.7048609293260818
TERM,594,938,0,0.7048609293260818
TERM,939,1348,0,0.7048609293260818
TERM,1349,1515,0,0.7048609293260818
TERM,1516,1640,0,0.7048609293260818
TERM,1641,1752,0,0.7048609293260818
TERM,1753,2085,0,0.7048609293260818
TERM,2086,2133,0,0.7048609293260818
TERM,2134,2531,0,0.7048609293260818
TERM,2532,3023,0,0.7048609293260818
TERM,3024,3275,0,0.7048609293260818
TERM,3276,3539,0,0.7048609293260818
TERM,3540,3978,0,0.7048609293260818
TERM,3979,4302,0,0.7048609293260818
TERM,4303,4708,0,0.7048609293260818
TERM,4709,5061,0,0.7048609293260818
TERM,5062,5363,0,0.7048609293260818
TERM,5364,5850,0,0.7048609293260818
TERM,5851,6281,0,0.7048609293260818
TERM,6282,6410,0,0.7048609293260818
TERM,6411,6501,0,0.7048609293260818
TERM,6502,6560,0,0.7048609293260818
TERM,6561,6882,0,0.7048609293260818
TERM,6883,7328,0,0.7048609293260818
TERM,7329,7806,0,0.7048609293260818
TERM,7807,8058,0,0.7048609293260818
TERM,8059,8069,0,0.7048609293260818
TERM,8070,8427,0,0.7048609293260818
TERM,8428,8729,0,0.7048609293260818
TERM,8730,8870,0,0.7048609293260818
TERM,8871,8936,0,0.7048609293260818
TERM,8937,8961,0,0.7048609293260818
TERM,8962,9370,0,0.7048609293260818
TERM,9371,9840,0,0.7048609293260818
TERM,9841,10241,0,0.7048609293260818
TERM,10242,10392,0,0.7048609293260818
TERM,10393,10804,0,0.7048609293260818
TERM,10805,11279,0,0.7048609293260818
TERM,11280,11675,0,0.7048609293260818
TERM,11676,12012,0,0.7048609293260818
TERM,12013,12203,0,0.7048609293260818
TERM,12204,12385,0,0.7048609293260818
TERM,12386,12743,0,0.7048609293260818
TERM,12744,12764,0,0.7048609293260818
TERM,12765,13010,0,0.7048609293260818
TERM,13011,13404,0,0.7048609293260818
TERM,13405,13624,0,0.7048609293260818
TERM,13625,13971,0,0.7048609293260818
TERM,13972,14035,0,0.7048609293260818
TERM,14036,14069,0,0.7048609293260818
TERM,14070,14157,0,0.7048609293260818
TERM,14158,14353,0,0.7048609293260818
TERM,14354,14598,0,0.7048609293260818
TERM,14599,14784,0,0.7048609293260818
TERM,14785,15190,0,0.7048609293260818
TERM,15191,15562,0,0.7048609293260818
TERM,15563,15656,0,0.7048609293260818
TERM,15657,15980,0,0.7048609293260818
TERM,15981,16174,0,0.7048609293260818
TERM,16175,16371,0,0.7048609293260818
TERM,16372,16552,0,0.7048609293260818
TERM,16553,16921,0,0.7048609293260818
TERM,16922,17367,0,0.7048609293260818
TERM,17368,17451,0,0.7048609293260818
TERM,17452,17512,0,0.7048609293260818
TERM,17513,17615,0,0.7048609293260818
TERM,17616,17905,0,0.7048609293260818
TERM,17906,18400,0,0.7048609293260818
TERM,18401,18512,0,0.7048609293260818
TERM,18513,18582,0,0.7048609293260818
TERM,18583,18630,0,0.7048609293260818
TERM,18631,19067,0,0.7048609293260818
TERM,19068,19258,0,0.7048609293260818
TERM,19259,19708,0,0.7048609293260818
TERM,19709,19779,0,0.7048609293260818
TERM,19780,20097,0,0.7048609293260818
TERM,20098,20311,0,0.7048609293260818
TERM,20312,20718,0,0.7048609293260818
TERM,20719,20877,0,0.7048609293260818
TERM,20878,21251,0,0.7048609293260818
TERM,21252,21365,0,0.7048609293260818
TERM,21366,21582,0,0.7048609293260818
TERM,21583,21874,0,0.7048609293260818
TERM,21875,21928,0,0.7048609293260818
TERM,21929,21962,0,0.7048609293260818
TERM,21963,22077,0,0.7048609293260818
TERM,22078,22567,0,0.7048609293260818
TERM,22568,22768,0,0.7048609293260818
TERM,22769,22825,0,0.7048609293260818
TERM,22826,22968,0,0.7048609293260818
TERM,22969,23221,0,0.7048609293260818
TERM,23222,23523,0,0.7048609293260818
TERM,23524,23938,0,0.7048609293260818
TERM,23939,24170,0,0.7048609293260818
TERM,24171,24527,0,0.7048609293260818
TERM,24528,24566,0,0.7048609293260818
TERM,24567,24818,0,0.7048609293260818
TERM,24819,25129,0,0.7048609293260818
TERM,25130,25339,0,0.7048609293260818
TERM,25340,25685,0,0.7048609293260818
TERM,25686,25833,0,0.7048609293260818
TERM,25834,25903,0,0.7048609293260818
TERM,25904,26393,0,0.7048609293260818
TERM,26394,26497,0,0.7048609293260818
TERM,26498,26801,0,0.7048609293260818
TERM,26802,26854,0,0.7048609293260818
TERM,26855,27056,0,0.7048609293260818
TERM,27057,27405,0,0.7048609293260818
TERM,27406,27424,0,0.7048609293260818
TERM,27425,27921,0,0.7048609293260818
TERM,27922,28301,0,0.7048609293260818
TERM,28302,28455,0,0.7048609293260818
TERM,28456,28506,0,0.7048609293260818
TERM,28507,28643,0,0.7048609293260818
TERM,28644,29012,0,0.7048609293260818
TERM,29013,29193,0,0.7048609293260818
TERM,29194,29291,0,0.7048609293260818
