channel,start_time,stop_time,label,confidence
TERM,1,149,0,0.6034172986917412
TERM,150,163,0,0.6034172986917412
TERM,164,445,0,0.6034172986917412
TERM,446,834,0,0.6034172986917412
TERM,835,862,0,0.6034172986917412
TERM,863,1065,0,0.6034172986917412
TERM,1066,1558,0,0.6034172986917412
TERM,1559,1715,0,0.6034172986917412
TERM,1716,1949,0,0.6034172986917412
TERM,1950,2135,0,0.6034172986917412
TERM,2136,2604,0,0.6034172986917412
TERM,2605,2938,0,0.6034172986917412
TERM,2939,3038,0,0.6034172986917412
TERM,3039,3371,0,0.6034172986917412
TERM,3372,3598,0,0.6034172986917412
TERM,3599,4013,0,0.6034172986917412
TERM,4014,4459,0,0.6034172986917412
TERM,4460,4833,0,0.6034172986917412
TERM,4834,5069,0,0.6034172986917412
TERM,5070,5535,0,0.6034172986917412
TERM,5536,5756,0,0.6034172986917412
TERM,5757,5771,0,0.6034172986917412
TERM,5772,6029,0,0.6034172986917412
TERM,6030,6503,0,0.6034172986917412
TERM,6504,7003,0,0.6034172986917412
TERM,7004,7033,0,0.6034172986917412
