channel,start_time,stop_time,label,confidence
TERM,1,40,0,0.5600686347372941
TERM,41,277,0,0.5600686347372941
TERM,278,458,0,0.5600686347372941
TERM,459,771,0,0.5600686347372941
TERM,772,962,0,0.5600686347372941
TERM,963,1080,0,0.5600686347372941
TERM,1081,1266,0,0.5600686347372941
TERM,1267,1458,0,0.5600686347372941
TERM,1459,1659,0,0.5600686347372941
TERM,1660,1791,0,0.5600686347372941
TERM,1792,2180,0,0.5600686347372941
TERM,2181,2428,0,0.5600686347372941
TERM,2429,2497,0,0.5600686347372941
TERM,2498,2861,0,0.5600686347372941
TERM,2862,3314,0,0.5600686347372941
TERM,3315,3700,0,0.5600686347372941
TERM,3701,3727,0,0.5600686347372941
TERM,3728,3874,0,0.5600686347372941
TERM,3875,4175,0,0.5600686347372941
TERM,4176,4559,0,0.5600686347372941
TERM,4560,4598,0,0.5600686347372941
TERM,4599,4959,0,0.5600686347372941
TERM,4960,5238,0,0.5600686347372941
TERM,5239,5472,0,0.5600686347372941
TERM,5473,5597,0,0.5600686347372941
TERM,5598,5763,0,0.5600686347372941
TERM,5764,6017,0,0.5600686347372941
TERM,6018,6363,0,0.5600686347372941
TERM,6364,6521,0,0.5600686347372941
TERM,6522,6703,0,0.5600686347372941
TERM,6704,7060,0,0.5600686347372941
TERM,7061,7232,0,0.5600686347372941
TERM,7233,7589,0,0.5600686347372941
TERM,7590,7958,0,0.5600686347372941
TERM,7959,8219,0,0.5600686347372941
TERM,8220,8464,0,0.5600686347372941
TERM,8465,8894,0,0.5600686347372941
TERM,8895,9350,0,0.5600686347372941
TERM,9351,9578,0,0.5600686347372941
TERM,9579,10047,0,0.5600686347372941
TERM,10048,10328,0,0.5600686347372941
TERM,10329,10540,0,0.5600686347372941
TERM,10541,10874,0,0.5600686347372941
TERM,10875,11031,0,0.5600686347372941
TERM,11032,11204,0,0.5600686347372941
TERM,11205,11411,0,0.5600686347372941
TERM,11412,11616,0,0.5600686347372941
TERM,11617,11701,0,0.5600686347372941
TERM,11702,11776,0,0.5600686347372941
TERM,11777,12213,0,0.5600686347372941
TERM,12214,12528,0,0.5600686347372941
TERM,12529,12876,0,0.5600686347372941
TERM,12877,13366,0,0.5600686347372941
TERM,13367,13458,0,0.5600686347372941
TERM,13459,13736,0,0.5600686347372941
TERM,13737,14218,0,0.5600686347372941
TERM,14219,14596,0,0.5600686347372941
TERM,14597,14911,0,0.5600686347372941
TERM,14912,15255,0,0.5600686347372941
TERM,15256,15572,0,0.5600686347372941
TERM,15573,15999,0,0.5600686347372941
TERM,16000,16331,0,0.5600686347372941
TERM,16332,16420,0,0.5600686347372941
TERM,16421,16722,0,0.5600686347372941
TERM,16723,17018,0,0.5600686347372941
TERM,17019,17104,0,0.5600686347372941
TERM,17105,17563,0,0.5600686347372941
TERM,17564,17858,0,0.5600686347372941
TERM,17859,18331,0,0.5600686347372941
TERM,18332,18437,0,0.5600686347372941
TERM,18438,18839,0,0.5600686347372941
TERM,18840,19139,0,0.5600686347372941
TERM,19140,19400,0,0.5600686347372941
TERM,19401,19774,0,0.5600686347372941
TERM,19775,19925,0,0.5600686347372941
TERM,19926,20137,0,0.5600686347372941
TERM,20138,20572,0,0.5600686347372941
TERM,20573,20639,0,0.5600686347372941
TERM,20640,20958,0,0.5600686347372941
TERM,20959,21350,0,0.5600686347372941
TERM,21351,21825,0,0.5600686347372941
TERM,21826,22191,0,0.5600686347372941
TERM,22192,22353,0,0.5600686347372941
TERM,22354,22669,0,0.5600686347372941
TERM,22670,22897,0,0.5600686347372941
TERM,22898,23391,0,0.5600686347372941
TERM,23392,23484,0,0.5600686347372941
TERM,23485,23569,0,0.5600686347372941
TERM,23570,23661,0,0.5600686347372941
TERM,23662,23910,0,0.5600686347372941
TERM,23911,24006,0,0.5600686347372941
TERM,24007,24070,0,0.5600686347372941
TERM,24071,24158,0,0.5600686347372941
TERM,24159,24253,0,0.5600686347372941
TERM,24254,24282,0,0.5600686347372941
TERM,24283,24634,0,0.5600686347372941
TERM,24635,24873,0,0.5600686347372941
TERM,24874,25325,0,0.5600686347372941
