channel,start_time,stop_time,label,confidence
TERM,1,379,0,0.4401570224179205
TERM,380,421,0,0.4401570224179205
TERM,422,683,0,0.4401570224179205
TERM,684,1177,0,0.4401570224179205
TERM,1178,1624,0,0.4401570224179205
TERM,1625,1757,0,0.4401570224179205
TERM,1758,1807,0,0.4401570224179205
TERM,1808,1828,0,0.4401570224179205
TERM,1829,1868,0,0.4401570224179205
TERM,1869,2100,0,0.4401570224179205
TERM,2101,2139,0,0.4401570224179205
TERM,2140,2223,0,0.4401570224179205
TERM,2224,2711,0,0.4401570224179205
TERM,2712,3082,0,0.4401570224179205
TERM,3083,3494,0,0.4401570224179205
TERM,3495,3742,0,0.4401570224179205
TERM,3743,4151,0,0.4401570224179205
TERM,4152,4255,0,0.4401570224179205
TERM,4256,4407,0,0.4401570224179205
TERM,4408,4739,0,0.4401570224179205
TERM,4740,5125,0,0.4401570224179205
TERM,5126,5137,0,0.4401570224179205
TERM,5138,5601,0,0.4401570224179205
TERM,5602,5651,0,0.4401570224179205
TERM,5652,5746,0,0.4401570224179205
TERM,5747,6087,0,0.4401570224179205
TERM,6088,6548,0,0.4401570224179205
TERM,6549,6598,0,0.4401570224179205
TERM,6599,7032,0,0.4401570224179205
TERM,7033,7440,0,0.4401570224179205
TERM,7441,7585,0,0.4401570224179205
TERM,7586,7637,0,0.4401570224179205
TERM,7638,7731,0,0.4401570224179205
