# fname = f001356.csv
#  num_bckg events = 77
#  num_sig events = 7
# 0: class: 0, dur: 75 start: 1, stop = 75
# 1: class: 0, dur: 282 start: 76, stop = 357
# 2: class: 0, dur: 131 start: 358, stop = 488
# 3: class: 0, dur: 314 start: 489, stop = 802
# 4: class: 0, dur: 208 start: 803, stop = 1010
# 5: class: 0, dur: 145 start: 1011, stop = 1155
# 6: class: 0, dur: 286 start: 1156, stop = 1441
# 7: class: 0, dur: 310 start: 1442, stop = 1751
# 8: class: 0, dur: 363 start: 1752, stop = 2114
# 9: class: 0, dur: 183 start: 2115, stop = 2297
# 10: class: 0, dur: 245 start: 2298, stop = 2542
# 11: class: 0, dur: 404 start: 2543, stop = 2946
# 12: class: 0, dur: 44 start: 2947, stop = 2990
# 13: class: 2, dur: 290 start: 2991, stop = 3280
# 14: class: 0, dur: 117 start: 3281, stop = 3397
# 15: class: 0, dur: 30 start: 3398, stop = 3427
# 16: class: 0, dur: 113 start: 3428, stop = 3540
# 17: class: 0, dur: 434 start: 3541, stop = 3974
# 18: class: 0, dur: 366 start: 3975, stop = 4340
# 19: class: 0, dur: 306 start: 4341, stop = 4646
# 20: class: 2, dur: 385 start: 4647, stop = 5031
# 21: class: 0, dur: 168 start: 5032, stop = 5199
# 22: class: 0, dur: 35 start: 5200, stop = 5234
# 23: class: 0, dur: 172 start: 5235, stop = 5406
# 24: class: 0, dur: 316 start: 5407, stop = 5722
# 25: class: 0, dur: 194 start: 5723, stop = 5916
# 26: class: 0, dur: 450 start: 5917, stop = 6366
# 27: class: 0, dur: 43 start: 6367, stop = 6409
# 28: class: 0, dur: 475 start: 6410, stop = 6884
# 29: class: 0, dur: 256 start: 6885, stop = 7140
# 30: class: 0, dur: 366 start: 7141, stop = 7506
# 31: class: 0, dur: 445 start: 7507, stop = 7951
# 32: class: 0, dur: 357 start: 7952, stop = 8308
# 33: class: 0, dur: 283 start: 8309, stop = 8591
# 34: class: 0, dur: 256 start: 8592, stop = 8847
# 35: class: 0, dur: 272 start: 8848, stop = 9119
# 36: class: 0, dur: 229 start: 9120, stop = 9348
# 37: class: 0, dur: 11 start: 9349, stop = 9359
# 38: class: 0, dur: 138 start: 9360, stop = 9497
# 39: class: 0, dur: 330 start: 9498, stop = 9827
# 40: class: 0, dur: 15 start: 9828, stop = 9842
# 41: class: 0, dur: 425 start: 9843, stop = 10267
# 42: class: 0, dur: 195 start: 10268, stop = 10462
# 43: class: 0, dur: 398 start: 10463, stop = 10860
# 44: class: 0, dur: 276 start: 10861, stop = 11136
# 45: class: 0, dur: 87 start: 11137, stop = 11223
# 46: class: 0, dur: 377 start: 11224, stop = 11600
# 47: class: 0, dur: 395 start: 11601, stop = 11995
# 48: class: 0, dur: 64 start: 11996, stop = 12059
# 49: class: 0, dur: 459 start: 12060, stop = 12518
# 50: class: 0, dur: 200 start: 12519, stop = 12718
# 51: class: 3, dur: 492 start: 12719, stop = 13210
# 52: class: 0, dur: 181 start: 13211, stop = 13391
# 53: class: 0, dur: 270 start: 13392, stop = 13661
# 54: class: 0, dur: 240 start: 13662, stop = 13901
# 55: class: 0, dur: 479 start: 13902, stop = 14380
# 56: class: 0, dur: 473 start: 14381, stop = 14853
# 57: class: 0, dur: 270 start: 14854, stop = 15123
# 58: class: 0, dur: 41 start: 15124, stop = 15164
# 59: class: 0, dur: 445 start: 15165, stop = 15609
# 60: class: 0, dur: 392 start: 15610, stop = 16001
# 61: class: 0, dur: 26 start: 16002, stop = 16027
# 62: class: 0, dur: 342 start: 16028, stop = 16369
# 63: class: 0, dur: 37 start: 16370, stop = 16406
# 64: class: 3, dur: 59 start: 16407, stop = 16465
# 65: class: 4, dur: 195 start: 16466, stop = 16660
# 66: class: 0, dur: 169 start: 16661, stop = 16829
# 67: class: 1, dur: 432 start: 16830, stop = 17261
# 68: class: 0, dur: 317 start: 17262, stop = 17578
# 69: class: 0, dur: 385 start: 17579, stop = 17963
# 70: class: 0, dur: 88 start: 17964, stop = 18051
# 71: class: 0, dur: 322 start: 18052, stop = 18373
# 72: class: 0, dur: 217 start: 18374, stop = 18590
# 73: class: 0, dur: 471 start: 18591, stop = 19061
# 74: class: 0, dur: 229 start: 19062, stop = 19290
# 75: class: 0, dur: 181 start: 19291, stop = 19471
# 76: class: 0, dur: 55 start: 19472, stop = 19526
# 77: class: 0, dur: 468 start: 19527, stop = 19994
# 78: class: 0, dur: 91 start: 19995, stop = 20085
# 79: class: 1, dur: 45 start: 20086, stop = 20130
# 80: class: 0, dur: 380 start: 20131, stop = 20510
# 81: class: 0, dur: 70 start: 20511, stop = 20580
# 82: class: 0, dur: 30 start: 20581, stop = 20610
# 83: class: 0, dur: 69 start: 20611, stop = 20679
#------------
1,-0.608211
2,-0.353004
3,0.189643
4,-1.006115
5,-0.211799
6,0.238096
7,1.852446
8,1.827765
9,0.672710
10,-1.129040
11,-0.083460
12,0.624053
13,3.306461
14,1.741898
15,1.239014
16,1.001672
17,0.346461
18,-0.223765
19,1.379772
20,0.885180
21,-2.053941
22,0.379486
23,-0.796994
24,-0.962152
25,1.885627
26,-0.251810
27,-0.771171
28,1.413155
29,-0.160842
30,-0.420236
31,2.318992
32,0.090439
33,1.075229
34,-0.355991
35,0.081552
36,1.124536
37,-1.060335
38,-0.097761
39,-1.642024
40,-1.369138
41,-0.618896
42,0.215325
43,-1.409288
44,-1.175435
45,-3.126890
46,-2.048518
47,0.554034
48,-0.376330
49,-0.929621
50,0.482196
51,1.413071
52,-0.360864
53,1.127786
54,0.493790
55,1.407119
56,0.505837
57,0.475635
58,0.661971
59,-0.802953
60,0.196952
61,-2.435550
62,-1.132056
63,-0.254521
64,0.504178
65,1.973877
66,0.657196
67,-0.392486
68,0.533691
69,0.587859
70,0.909068
71,0.864146
72,0.342939
73,1.682904
74,0.946719
75,0.744792
76,1.270805
77,-0.982083
78,-0.219770
79,-0.776062
80,0.761039
81,-2.274907
82,-1.318203
83,-0.955973
84,0.453951
85,1.058774
86,-0.980088
87,-1.245364
88,0.284328
89,-0.885507
90,-1.274083
91,-0.737137
92,1.183699
93,0.080043
94,-0.602226
95,-0.220452
96,-0.402200
97,-0.193824
98,1.328840
99,1.139383
100,1.528472
101,0.852806
102,0.753276
103,0.172918
104,1.029107
105,0.015584
106,0.234691
107,-0.241227
108,0.385428
109,-2.009824
110,-0.022277
111,-0.269028
112,0.495278
113,-0.069269
114,0.976884
115,-0.772701
116,-1.397260
117,-2.361711
118,-1.693778
119,0.302589
120,0.778083
121,0.288328
122,-0.051742
123,1.791301
124,1.967523
125,-1.423909
126,0.408811
127,-0.206471
128,0.134607
129,0.529641
130,2.319398
131,2.031674
132,1.954428
133,-0.490588
134,0.541522
135,0.432985
136,-1.255025
137,0.643441
138,-0.281040
139,1.222422
140,1.157061
141,0.462641
142,0.606288
143,0.604993
144,-0.857024
145,0.131264
146,0.085625
147,-0.401229
148,1.448440
149,1.843347
150,0.266531
151,0.582055
152,0.031246
153,-0.679421
154,0.733791
155,0.062100
156,-1.751313
157,-0.695819
158,0.330371
159,-0.176509
160,0.194750
161,-0.227765
162,-0.118436
163,1.465088
164,0.288442
165,0.696014
166,0.859391
167,-1.188799
168,-0.488415
169,0.413849
170,-0.768727
171,-0.302324
172,-0.952421
173,0.558406
174,-1.011866
175,0.206159
176,0.423176
177,1.523801
178,0.812114
179,0.514770
180,-0.729723
181,0.213082
182,0.706073
183,0.259918
184,-0.336338
185,-1.394010
186,1.888279
187,-1.072428
188,0.481832
189,-1.212832
190,0.207104
191,0.405322
192,-1.099115
193,1.340121
194,1.086309
195,-0.824066
196,-0.867770
197,-0.826639
198,-1.412514
199,-1.337349
200,-3.062881
201,1.677483
202,-0.203432
203,-2.213063
204,-1.353528
205,-2.088175
206,-0.786283
207,0.199457
208,-0.327138
209,2.389847
210,1.118190
211,0.520974
212,0.191348
213,1.049171
214,1.015841
215,-0.816301
216,-0.121648
217,0.271982
218,0.615426
219,-0.134211
220,-0.655787
221,-0.909893
222,1.744318
223,0.963225
224,1.020196
225,0.595805
226,-1.226802
227,-2.427836
228,0.390238
229,3.022370
230,1.628157
231,1.898271
232,0.036141
233,0.564358
234,2.632777
235,1.844514
236,0.728755
237,-1.781319
238,-0.068145
239,-1.159319
240,-0.092816
241,0.874026
242,-0.818167
243,-0.235500
244,0.431425
245,1.914121
246,-0.047545
247,-0.599734
248,0.259591
249,0.835550
250,-0.826821
251,1.107793
252,-0.321473
253,-1.197160
254,0.209367
255,-0.934959
256,-1.539900
257,-0.664775
258,0.809894
259,0.458493
260,1.168417
261,0.106284
262,0.119990
263,0.041275
264,0.961389
265,0.985406
266,-1.019576
267,-1.283323
268,0.082225
269,-0.766160
270,-1.258186
271,-0.115084
272,-0.854892
273,-0.865412
274,1.515397
275,-0.117540
276,1.171126
277,-0.191082
278,-0.604370
279,-0.990990
280,-1.017553
281,0.999548
282,-0.862636
283,-0.191430
284,0.376986
285,1.391641
286,-0.724981
287,-0.485635
288,0.558529
289,-1.388156
290,-0.407531
291,-1.717039
292,0.578285
293,2.080353
294,-0.191817
295,0.740177
296,0.017276
297,0.135337
298,-1.883711
299,-2.009881
300,-1.336969
301,-0.183868
302,0.653828
303,-0.181135
304,-1.603368
305,-1.840918
306,-0.733221
307,-0.069890
308,0.082207
309,-0.622157
310,-0.725078
311,-1.178435
312,-1.445256
313,0.597313
314,-1.793049
315,-0.104738
316,-0.468313
317,0.787734
318,-0.069704
