channel,start_time,stop_time,label,confidence
TERM,1,65,0,0.625305571186392
TERM,66,404,0,0.625305571186392
TERM,405,761,0,0.625305571186392
TERM,762,940,0,0.625305571186392
TERM,941,987,0,0.625305571186392
TERM,988,1070,0,0.625305571186392
TERM,1071,1325,0,0.625305571186392
TERM,1326,1416,0,0.625305571186392
TERM,1417,1461,0,0.625305571186392
TERM,1462,1525,0,0.625305571186392
TERM,1526,1758,0,0.625305571186392
TERM,1759,2007,0,0.625305571186392
TERM,2008,2497,0,0.625305571186392
TERM,2498,2749,0,0.625305571186392
TERM,2750,3143,0,0.625305571186392
TERM,3144,3164,0,0.625305571186392
TERM,3165,3563,0,0.625305571186392
TERM,3564,4027,0,0.625305571186392
TERM,4028,4104,0,0.625305571186392
TERM,4105,4514,0,0.625305571186392
TERM,4515,4830,0,0.625305571186392
TERM,4831,5225,0,0.625305571186392
TERM,5226,5718,0,0.625305571186392
TERM,5719,5841,0,0.625305571186392
TERM,5842,5951,0,0.625305571186392
TERM,5952,6370,0,0.625305571186392
TERM,6371,6501,0,0.625305571186392
TERM,6502,6589,0,0.625305571186392
TERM,6590,6656,0,0.625305571186392
TERM,6657,7027,0,0.625305571186392
TERM,7028,7058,0,0.625305571186392
TERM,7059,7355,0,0.625305571186392
TERM,7356,7438,0,0.625305571186392
TERM,7439,7599,0,0.625305571186392
TERM,7600,7759,0,0.625305571186392
TERM,7760,8097,0,0.625305571186392
TERM,8098,8406,0,0.625305571186392
TERM,8407,8621,0,0.625305571186392
TERM,8622,8930,0,0.625305571186392
TERM,8931,9167,0,0.625305571186392
TERM,9168,9644,0,0.625305571186392
TERM,9645,9717,0,0.625305571186392
TERM,9718,9954,0,0.625305571186392
TERM,9955,10049,0,0.625305571186392
TERM,10050,10280,0,0.625305571186392
TERM,10281,10310,0,0.625305571186392
TERM,10311,10796,0,0.625305571186392
TERM,10797,10820,0,0.625305571186392
TERM,10821,11104,0,0.625305571186392
TERM,11105,11380,0,0.625305571186392
TERM,11381,11800,0,0.625305571186392
TERM,11801,12242,0,0.625305571186392
TERM,12243,12567,0,0.625305571186392
TERM,12568,12667,0,0.625305571186392
TERM,12668,12677,0,0.625305571186392
TERM,12678,12891,0,0.625305571186392
TERM,12892,13307,0,0.625305571186392
TERM,13308,13530,0,0.625305571186392
TERM,13531,13558,0,0.625305571186392
TERM,13559,13739,0,0.625305571186392
TERM,13740,13842,0,0.625305571186392
TERM,13843,13891,0,0.625305571186392
TERM,13892,14047,0,0.625305571186392
TERM,14048,14328,0,0.625305571186392
TERM,14329,14596,0,0.625305571186392
TERM,14597,15059,0,0.625305571186392
TERM,15060,15306,0,0.625305571186392
TERM,15307,15586,0,0.625305571186392
TERM,15587,15987,0,0.625305571186392
TERM,15988,16132,0,0.625305571186392
TERM,16133,16400,0,0.625305571186392
TERM,16401,16659,0,0.625305571186392
TERM,16660,16862,0,0.625305571186392
TERM,16863,16986,0,0.625305571186392
TERM,16987,17052,0,0.625305571186392
TERM,17053,17181,0,0.625305571186392
TERM,17182,17318,0,0.625305571186392
TERM,17319,17561,0,0.625305571186392
TERM,17562,17595,0,0.625305571186392
TERM,17596,17818,0,0.625305571186392
TERM,17819,18080,0,0.625305571186392
TERM,18081,18129,0,0.625305571186392
TERM,18130,18395,0,0.625305571186392
TERM,18396,18733,0,0.625305571186392
TERM,18734,19133,0,0.625305571186392
TERM,19134,19448,0,0.625305571186392
TERM,19449,19689,0,0.625305571186392
TERM,19690,19987,0,0.625305571186392
TERM,19988,20354,0,0.625305571186392
TERM,20355,20716,0,0.625305571186392
TERM,20717,21183,0,0.625305571186392
TERM,21184,21591,0,0.625305571186392
TERM,21592,21896,0,0.625305571186392
TERM,21897,22349,0,0.625305571186392
TERM,22350,22725,0,0.625305571186392
TERM,22726,22885,0,0.625305571186392
TERM,22886,23064,0,0.625305571186392
TERM,23065,23255,0,0.625305571186392
TERM,23256,23439,0,0.625305571186392
TERM,23440,23797,0,0.625305571186392
TERM,23798,24074,0,0.625305571186392
TERM,24075,24328,0,0.625305571186392
TERM,24329,24534,0,0.625305571186392
TERM,24535,24969,0,0.625305571186392
TERM,24970,25059,0,0.625305571186392
TERM,25060,25504,0,0.625305571186392
TERM,25505,25751,0,0.625305571186392
TERM,25752,26129,0,0.625305571186392
TERM,26130,26159,0,0.625305571186392
TERM,26160,26561,0,0.625305571186392
TERM,26562,26838,0,0.625305571186392
TERM,26839,27270,0,0.625305571186392
TERM,27271,27657,0,0.625305571186392
TERM,27658,27695,0,0.625305571186392
TERM,27696,28021,0,0.625305571186392
TERM,28022,28082,0,0.625305571186392
TERM,28083,28408,0,0.625305571186392
TERM,28409,28652,0,0.625305571186392
TERM,28653,28868,0,0.625305571186392
TERM,28869,29358,0,0.625305571186392
TERM,29359,29503,0,0.625305571186392
TERM,29504,29523,0,0.625305571186392
TERM,29524,29651,0,0.625305571186392
TERM,29652,30012,0,0.625305571186392
TERM,30013,30039,0,0.625305571186392
TERM,30040,30245,0,0.625305571186392
TERM,30246,30649,0,0.625305571186392
TERM,30650,31107,0,0.625305571186392
TERM,31108,31369,0,0.625305571186392
TERM,31370,31855,0,0.625305571186392
TERM,31856,32355,0,0.625305571186392
TERM,32356,32742,0,0.625305571186392
TERM,32743,33129,0,0.625305571186392
TERM,33130,33514,0,0.625305571186392
TERM,33515,33966,0,0.625305571186392
